starttime,resolution,detector_id,speed,volume,occupancy,countreadings,delay,traveltime,vht,vmt
2018-05-05T00:05:00-07:00,00:05:00,101140,57.67,9,0.9,10,0.03,0.71,0.11,6.17
2018-05-05T00:05:00-07:00,00:05:00,101139,60.31,61,7.8,10,0.0,0.83,0.84,50.63
2018-05-05T00:05:00-07:00,00:05:00,101138,57.05,38,4.7,10,0.04,0.87,0.55,31.54
2018-05-05T00:05:00-07:00,00:05:00,101137,54.58,12,1.5,10,0.08,0.91,0.18,9.96
2018-05-05T00:05:00-07:00,00:05:00,100903,50.44,18,2.0,10,6.1,38.3,11.49,579.6
2018-05-05T00:05:00-07:00,00:05:00,100902,66.61,23,2.1,10,-0.04,0.35,0.13,8.97
2018-05-05T00:05:00-07:00,00:05:00,100901,60.14,51,6.8,10,0.0,0.39,0.33,19.89
2018-05-05T00:05:00-07:00,00:05:00,100900,62.14,14,1.0,10,-0.01,0.38,0.09,5.46
2018-05-05T00:05:00-07:00,00:05:00,100899,62.0,26,3.0,10,-0.01,0.43,0.19,11.57
2018-05-05T00:05:00-07:00,00:05:00,100898,60.18,39,5.1,10,0.0,0.44,0.29,17.36
2018-05-05T00:05:00-07:00,00:05:00,100897,56.24,25,2.8,10,0.03,0.47,0.2,11.13
2018-05-05T00:05:00-07:00,00:05:00,100895,46.97,38,6.7,10,0.17,0.8,0.51,23.94
2018-05-05T00:05:00-07:00,00:05:00,100894,54.62,26,4.1,10,0.06,0.69,0.3,16.38
2018-05-05T00:05:00-07:00,00:05:00,100893,59.1,31,2.6,10,0.0,0.29,0.15,8.99
2018-05-05T00:05:00-07:00,00:05:00,100892,64.72,29,2.9,10,-0.02,0.27,0.13,8.41
2018-05-05T00:05:00-07:00,00:05:00,100891,56.5,24,2.4,10,0.02,0.31,0.12,6.96
2018-05-05T00:05:00-07:00,00:05:00,100890,55.85,13,1.2,10,0.02,0.31,0.07,3.77
2018-05-05T00:10:00-07:00,00:05:00,101187,62.33,3,0.4,15,-0.04,0.94,0.05,2.94
2018-05-05T00:10:00-07:00,00:05:00,101186,62.0,13,1.53,15,-0.03,0.95,0.21,12.74
2018-05-05T00:10:00-07:00,00:05:00,101185,75.0,4,0.2,15,-0.17,0.69,0.05,3.46
2018-05-05T00:10:00-07:00,00:05:00,101184,65.61,18,2.13,15,-0.07,0.79,0.24,15.57
2018-05-05T00:10:00-07:00,00:05:00,101183,65.44,9,1.0,15,-0.07,0.79,0.12,7.79
2018-05-05T00:10:00-07:00,00:05:00,101182,68.29,7,0.8,15,-0.09,0.66,0.08,5.29
2018-05-05T00:10:00-07:00,00:05:00,101181,64.18,22,2.93,15,-0.05,0.71,0.26,16.61
2018-05-05T00:10:00-07:00,00:05:00,101180,66.0,18,1.6,15,-0.07,0.69,0.21,13.59
2018-05-05T00:10:00-07:00,00:05:00,101179,91.33,3,0.2,10,-0.24,0.46,0.02,2.09
2018-05-05T00:10:00-07:00,00:05:00,101178,66.48,21,3.13,15,-0.07,0.63,0.22,14.6
2018-05-05T00:10:00-07:00,00:05:00,101177,60.0,9,1.47,15,0.0,0.69,0.1,6.26
2018-05-05T00:10:00-07:00,00:05:00,101176,72.08,12,0.8,15,-0.19,0.93,0.19,13.44
2018-05-05T00:10:00-07:00,00:05:00,101175,63.64,25,2.87,15,-0.06,1.06,0.44,28.0
2018-05-05T00:10:00-07:00,00:05:00,101174,64.4,5,0.27,15,-0.08,1.04,0.09,5.6
2018-05-05T00:10:00-07:00,00:05:00,101173,68.06,17,1.2,15,-0.09,0.69,0.2,13.35
2018-05-05T00:10:00-07:00,00:05:00,101172,62.44,25,2.47,15,-0.03,0.75,0.31,19.63
2018-05-05T00:10:00-07:00,00:05:00,101171,60.62,21,2.33,15,-0.01,0.78,0.27,16.49
2018-05-05T00:10:00-07:00,00:05:00,101170,72.43,14,0.87,15,-0.18,0.88,0.2,14.84
2018-05-05T00:10:00-07:00,00:05:00,101169,63.53,32,2.93,15,-0.06,1.0,0.53,33.92
2018-05-05T00:10:00-07:00,00:05:00,101168,64.17,18,1.53,15,-0.07,0.99,0.3,19.08
2018-05-05T00:10:00-07:00,00:05:00,101167,67.17,12,0.87,15,-0.25,2.13,0.43,28.62
2018-05-05T00:10:00-07:00,00:05:00,101166,61.81,31,2.87,15,-0.07,2.32,1.2,73.94
2018-05-05T00:10:00-07:00,00:05:00,101165,61.31,16,1.13,15,-0.05,2.33,0.62,38.16
2018-05-05T00:10:00-07:00,00:05:00,101164,66.67,6,0.4,15,-0.21,1.9,0.19,12.66
2018-05-05T00:10:00-07:00,00:05:00,101163,61.33,15,1.0,15,-0.05,2.06,0.52,31.65
2018-05-05T00:10:00-07:00,00:05:00,101162,54.86,7,0.47,15,0.2,2.31,0.27,14.77
2018-05-05T00:10:00-07:00,00:05:00,101161,67.5,10,0.67,15,-0.09,0.74,0.12,8.35
2018-05-05T00:10:00-07:00,00:05:00,101160,68.35,17,1.6,15,-0.1,0.73,0.21,14.2
2018-05-05T00:10:00-07:00,00:05:00,101158,62.55,31,2.2,15,-0.02,0.44,0.23,14.26
2018-05-05T00:10:00-07:00,00:05:00,101157,59.63,62,4.87,15,0.0,0.46,0.48,28.52
2018-05-05T00:10:00-07:00,00:05:00,101156,58.89,27,2.27,15,0.01,0.47,0.21,12.42
2018-05-05T00:10:00-07:00,00:05:00,101155,68.57,28,1.93,15,-0.09,0.64,0.3,20.58
2018-05-05T00:10:00-07:00,00:05:00,101154,63.37,60,4.67,15,-0.04,0.7,0.7,44.1
2018-05-05T00:10:00-07:00,00:05:00,101153,61.8,35,3.2,15,-0.02,0.71,0.42,25.73
2018-05-05T00:10:00-07:00,00:05:00,101152,69.15,39,2.27,15,-0.07,0.45,0.29,20.09
2018-05-05T00:10:00-07:00,00:05:00,101151,62.56,61,4.33,15,-0.02,0.49,0.5,31.42
2018-05-05T00:10:00-07:00,00:05:00,101150,59.64,50,4.27,15,0.0,0.52,0.43,25.75
2018-05-05T00:10:00-07:00,00:05:00,101145,62.67,46,3.6,15,-0.02,0.43,0.33,20.47
2018-05-05T00:10:00-07:00,00:05:00,101144,59.48,60,4.93,15,0.0,0.45,0.45,26.7
2018-05-05T00:10:00-07:00,00:05:00,101143,57.15,47,4.27,15,0.02,0.47,0.37,20.92
2018-05-05T00:10:00-07:00,00:05:00,101142,63.35,34,2.2,15,-0.04,0.65,0.37,23.29
2018-05-05T00:10:00-07:00,00:05:00,101141,58.67,52,3.73,15,0.02,0.7,0.61,35.62
2018-05-05T00:10:00-07:00,00:05:00,101140,56.71,31,2.13,15,0.04,0.72,0.37,21.24
2018-05-05T00:10:00-07:00,00:05:00,101139,60.43,79,7.47,15,-0.01,0.82,1.09,65.57
2018-05-05T00:10:00-07:00,00:05:00,101138,57.32,69,5.6,15,0.04,0.87,1.0,57.27
2018-05-05T00:10:00-07:00,00:05:00,101137,55.51,37,3.33,15,0.07,0.9,0.55,30.71
2018-05-05T00:10:00-07:00,00:05:00,100903,55.7,23,1.67,15,2.49,34.69,13.3,740.6
2018-05-05T00:10:00-07:00,00:05:00,100902,64.37,30,1.87,15,-0.03,0.36,0.18,11.7
2018-05-05T00:10:00-07:00,00:05:00,100901,60.49,63,5.27,15,0.0,0.39,0.41,24.57
2018-05-05T00:10:00-07:00,00:05:00,100900,63.27,26,1.87,15,-0.02,0.37,0.16,10.14
2018-05-05T00:10:00-07:00,00:05:00,100899,63.38,34,2.13,15,-0.02,0.42,0.24,15.13
2018-05-05T00:10:00-07:00,00:05:00,100898,59.0,61,5.53,15,0.01,0.45,0.46,27.15
2018-05-05T00:10:00-07:00,00:05:00,100897,58.71,48,4.13,15,0.01,0.45,0.36,21.36
2018-05-05T00:10:00-07:00,00:05:00,100895,45.96,49,20.53,15,0.19,0.82,0.67,30.87
2018-05-05T00:10:00-07:00,00:05:00,100894,54.27,52,6.2,15,0.07,0.7,0.6,32.76
2018-05-05T00:10:00-07:00,00:05:00,100893,62.57,47,2.87,15,-0.01,0.28,0.22,13.63
2018-05-05T00:10:00-07:00,00:05:00,100892,63.46,57,4.33,15,-0.02,0.27,0.26,16.53
2018-05-05T00:10:00-07:00,00:05:00,100891,55.34,41,3.4,15,0.02,0.31,0.21,11.89
2018-05-05T00:10:00-07:00,00:05:00,100890,,0,0.0,3,,,,0.0
2018-05-05T00:15:00-07:00,00:05:00,101186,,0,0.0,6,,,,0.0
2018-05-05T00:15:00-07:00,00:05:00,101185,84.0,2,0.17,6,-0.25,0.62,0.02,1.73
2018-05-05T00:15:00-07:00,00:05:00,101184,70.67,3,0.5,6,-0.13,0.73,0.04,2.6
2018-05-05T00:15:00-07:00,00:05:00,101183,78.0,2,0.67,6,-0.2,0.67,0.02,1.73
2018-05-05T00:15:00-07:00,00:05:00,101182,70.0,4,0.5,6,-0.11,0.65,0.04,3.02
2018-05-05T00:15:00-07:00,00:05:00,101181,67.5,6,1.0,6,-0.08,0.67,0.07,4.53
2018-05-05T00:15:00-07:00,00:05:00,101180,63.0,6,1.33,6,-0.04,0.72,0.07,4.53
2018-05-05T00:15:00-07:00,00:05:00,101179,71.0,1,0.17,6,-0.11,0.59,0.01,0.7
2018-05-05T00:15:00-07:00,00:05:00,101178,70.0,8,1.5,6,-0.1,0.6,0.08,5.56
2018-05-05T00:15:00-07:00,00:05:00,101177,61.67,6,2.5,6,-0.02,0.68,0.07,4.17
2018-05-05T00:15:00-07:00,00:05:00,101176,81.0,1,0.0,6,-0.29,0.83,0.01,1.12
2018-05-05T00:15:00-07:00,00:05:00,101175,62.36,11,2.17,6,-0.04,1.08,0.2,12.32
2018-05-05T00:15:00-07:00,00:05:00,101174,58.4,5,1.5,6,0.03,1.15,0.1,5.6
2018-05-05T00:15:00-07:00,00:05:00,101173,65.89,9,1.67,6,-0.07,0.71,0.11,7.07
2018-05-05T00:15:00-07:00,00:05:00,101172,65.13,15,2.83,6,-0.06,0.72,0.18,11.78
2018-05-05T00:15:00-07:00,00:05:00,101171,63.5,8,1.67,6,-0.04,0.74,0.1,6.28
2018-05-05T00:15:00-07:00,00:05:00,101170,69.0,6,1.17,6,-0.14,0.92,0.09,6.36
2018-05-05T00:15:00-07:00,00:05:00,101169,65.95,19,5.5,6,-0.1,0.96,0.31,20.14
2018-05-05T00:15:00-07:00,00:05:00,101168,61.0,7,1.5,6,-0.02,1.04,0.12,7.42
2018-05-05T00:15:00-07:00,00:05:00,101167,67.86,7,1.67,6,-0.28,2.11,0.25,16.7
2018-05-05T00:15:00-07:00,00:05:00,101166,59.93,15,4.33,6,0.0,2.39,0.6,35.78
2018-05-05T00:15:00-07:00,00:05:00,101165,60.0,1,0.17,6,0.0,2.39,0.04,2.39
2018-05-05T00:15:00-07:00,00:05:00,101164,60.25,4,0.5,6,-0.01,2.1,0.14,8.44
2018-05-05T00:15:00-07:00,00:05:00,101163,60.67,3,0.33,6,-0.02,2.09,0.1,6.33
2018-05-05T00:15:00-07:00,00:05:00,101162,,0,0.0,6,,,,0.0
2018-05-05T00:15:00-07:00,00:05:00,101161,65.29,7,1.33,6,-0.07,0.77,0.09,5.85
2018-05-05T00:15:00-07:00,00:05:00,101160,64.71,7,2.33,6,-0.06,0.77,0.09,5.85
2018-05-05T00:15:00-07:00,00:05:00,101158,64.45,11,1.67,6,-0.03,0.43,0.08,5.06
2018-05-05T00:15:00-07:00,00:05:00,101157,60.26,23,5.33,6,0.0,0.46,0.18,10.58
2018-05-05T00:15:00-07:00,00:05:00,101156,58.13,8,1.33,6,0.01,0.47,0.06,3.68
2018-05-05T00:15:00-07:00,00:05:00,101155,66.94,18,3.0,6,-0.08,0.66,0.2,13.23
2018-05-05T00:15:00-07:00,00:05:00,101154,63.83,12,2.17,6,-0.04,0.69,0.14,8.82
2018-05-05T00:15:00-07:00,00:05:00,101153,62.75,16,3.17,6,-0.03,0.7,0.19,11.76
2018-05-05T00:15:00-07:00,00:05:00,101152,65.08,24,3.83,6,-0.04,0.47,0.19,12.36
2018-05-05T00:15:00-07:00,00:05:00,101151,61.06,16,2.67,6,-0.01,0.51,0.13,8.24
2018-05-05T00:15:00-07:00,00:05:00,101150,59.87,15,2.83,6,0.0,0.52,0.13,7.73
2018-05-05T00:15:00-07:00,00:05:00,101145,63.14,14,2.83,6,-0.02,0.42,0.1,6.23
2018-05-05T00:15:00-07:00,00:05:00,101144,58.56,27,6.33,6,0.01,0.46,0.21,12.02
2018-05-05T00:15:00-07:00,00:05:00,101143,58.29,17,3.33,6,0.01,0.46,0.13,7.57
2018-05-05T00:15:00-07:00,00:05:00,101142,61.92,12,2.0,6,-0.02,0.66,0.13,8.22
2018-05-05T00:15:00-07:00,00:05:00,101141,58.14,21,3.5,6,0.02,0.71,0.25,14.39
2018-05-05T00:15:00-07:00,00:05:00,101140,55.5,10,1.67,6,0.06,0.74,0.12,6.85
2018-05-05T00:15:00-07:00,00:05:00,101139,58.0,32,7.33,6,0.03,0.86,0.46,26.56
2018-05-05T00:15:00-07:00,00:05:00,101138,54.96,27,5.67,6,0.08,0.91,0.41,22.41
2018-05-05T00:15:00-07:00,00:05:00,101137,56.07,14,3.0,6,0.06,0.89,0.21,11.62
2018-05-05T00:15:00-07:00,00:05:00,101187,,0,0.0,6,,,,0.0
2018-05-05T00:15:00-07:00,00:05:00,100903,55.75,8,1.33,6,2.45,34.65,4.62,257.6
2018-05-05T00:15:00-07:00,00:05:00,100902,63.91,11,1.67,6,-0.02,0.37,0.07,4.29
2018-05-05T00:15:00-07:00,00:05:00,100901,60.47,19,4.33,6,0.0,0.39,0.12,7.41
2018-05-05T00:15:00-07:00,00:05:00,100900,61.78,9,1.33,6,-0.01,0.38,0.06,3.51
2018-05-05T00:15:00-07:00,00:05:00,100899,61.56,18,3.17,6,-0.01,0.43,0.13,8.01
2018-05-05T00:15:00-07:00,00:05:00,100898,55.33,15,2.83,6,0.04,0.48,0.12,6.68
2018-05-05T00:15:00-07:00,00:05:00,100897,56.9,20,3.67,6,0.02,0.47,0.16,8.9
2018-05-05T00:15:00-07:00,00:05:00,100895,44.71,21,6.5,6,0.22,0.85,0.3,13.23
2018-05-05T00:15:00-07:00,00:05:00,100894,53.11,19,4.17,6,0.08,0.71,0.23,11.97
2018-05-05T00:15:00-07:00,00:05:00,100893,59.59,17,2.33,6,0.0,0.29,0.08,4.93
2018-05-05T00:15:00-07:00,00:05:00,100892,61.35,26,5.17,6,-0.01,0.28,0.12,7.54
2018-05-05T00:15:00-07:00,00:05:00,100891,57.21,14,1.67,6,0.01,0.3,0.07,4.06
2018-05-05T00:20:00-07:00,00:05:00,101187,71.0,1,0.11,9,-0.15,0.83,0.01,0.98
2018-05-05T00:20:00-07:00,00:05:00,101186,62.5,6,2.0,9,-0.04,0.94,0.09,5.88
2018-05-05T00:20:00-07:00,00:05:00,101185,71.0,2,0.22,9,-0.13,0.73,0.02,1.73
2018-05-05T00:20:00-07:00,00:05:00,101184,67.86,7,1.78,9,-0.1,0.76,0.09,6.06
2018-05-05T00:20:00-07:00,00:05:00,101183,,0,0.0,1,,,,0.0
2018-05-05T00:20:00-07:00,00:05:00,101182,66.8,5,0.56,9,-0.08,0.68,0.06,3.78
2018-05-05T00:20:00-07:00,00:05:00,101181,62.27,11,1.67,9,-0.03,0.73,0.13,8.31
2018-05-05T00:20:00-07:00,00:05:00,101180,64.8,10,1.0,9,-0.06,0.7,0.12,7.55
2018-05-05T00:20:00-07:00,00:05:00,101179,71.0,4,0.44,9,-0.11,0.59,0.04,2.78
2018-05-05T00:20:00-07:00,00:05:00,101178,73.0,11,2.0,9,-0.12,0.57,0.1,7.65
2018-05-05T00:20:00-07:00,00:05:00,101177,66.67,6,0.89,9,-0.07,0.63,0.06,4.17
2018-05-05T00:20:00-07:00,00:05:00,101176,77.83,6,0.56,9,-0.26,0.86,0.09,6.72
2018-05-05T00:20:00-07:00,00:05:00,101175,69.43,14,1.33,9,-0.15,0.97,0.23,15.68
2018-05-05T00:20:00-07:00,00:05:00,101174,65.0,2,0.22,9,-0.09,1.03,0.03,2.24
2018-05-05T00:20:00-07:00,00:05:00,101173,80.43,7,0.44,9,-0.2,0.59,0.07,5.5
2018-05-05T00:20:00-07:00,00:05:00,101172,65.25,12,1.22,9,-0.06,0.72,0.14,9.42
2018-05-05T00:20:00-07:00,00:05:00,101171,60.8,10,1.22,9,-0.01,0.77,0.13,7.85
2018-05-05T00:20:00-07:00,00:05:00,101170,77.83,6,0.56,9,-0.24,0.82,0.08,6.36
2018-05-05T00:20:00-07:00,00:05:00,101169,69.77,13,1.56,9,-0.15,0.91,0.2,13.78
2018-05-05T00:20:00-07:00,00:05:00,101168,64.63,8,1.56,9,-0.08,0.98,0.13,8.48
